index,Unnamed: 0,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,EXPIRY_DAYS,Approx_Spot_Price,Model_Price,Price_Difference
1124902,13863303,OPTSTK,ACC,2019-09-26,1400.0,PE,0.0,0.0,0.0,30.6,8.95,0.0,0.0,0.0,0.0,2019-08-14,43,1596.177664898073,0.4287784186746124,-30.17122158132539
1124936,13863337,OPTSTK,ACC,2019-10-31,1400.0,CE,0.0,0.0,0.0,234.55,236.55,0.0,0.0,0.0,0.0,2019-08-14,78,1595.1707294446037,210.64101671623982,-23.908983283760193
1124936,13863337,OPTSTK,ACC,2019-10-31,1400.0,CE,0.0,0.0,0.0,234.55,236.55,0.0,0.0,0.0,0.0,2019-08-14,78,1595.1707294446037,208.98901458985324,-25.56098541014677
1124970,13863371,OPTSTK,ACC,2019-10-31,1400.0,PE,0.0,0.0,0.0,24.5,20.7,0.0,0.0,0.0,0.0,2019-08-14,78,1595.1707294446037,5.34082710128328,-19.15917289871672
1124970,13863371,OPTSTK,ACC,2019-10-31,1400.0,PE,0.0,0.0,0.0,24.5,20.7,0.0,0.0,0.0,0.0,2019-08-14,78,1595.1707294446037,4.3384536891122245,-20.161546310887775
1158326,14599314,OPTIDX,BANKNIFTY,2019-11-14,29700.0,CE,829.7,1029.0,654.95,1027.1,0.0,144.0,879.77,1480.0,1000.0,2019-11-14,0,30722.981785500506,1036.3264093687415,9.226409368741542
1158326,14599314,OPTIDX,BANKNIFTY,2019-11-14,29700.0,CE,829.7,1029.0,654.95,1027.1,0.0,144.0,879.77,1480.0,1000.0,2019-11-14,0,30722.981785500506,1029.8919014489602,2.7919014489602887
1158402,14599390,OPTIDX,BANKNIFTY,2019-11-14,29700.0,PE,0.85,5.35,0.05,0.05,0.0,109518.0,650576.84,104900.0,39120.0,2019-11-14,0,30722.981785500506,0.10286199376579813,0.05286199376579813
1158402,14599390,OPTIDX,BANKNIFTY,2019-11-14,29700.0,PE,0.85,5.35,0.05,0.05,0.0,109518.0,650576.84,104900.0,39120.0,2019-11-14,0,30722.981785500506,0.10049805675082166,0.050498056750821654
1158478,14599466,OPTIDX,BANKNIFTY,2019-11-21,29700.0,CE,906.15,1038.2,830.0,1038.2,1184.85,38.0,232.52,760.0,740.0,2019-11-14,7,30662.884198113596,1015.8845347581602,-22.315465241839888
1158478,14599466,OPTIDX,BANKNIFTY,2019-11-21,29700.0,CE,906.15,1038.2,830.0,1038.2,1184.85,38.0,232.52,760.0,740.0,2019-11-14,7,30662.884198113596,1059.45406018386,21.25406018386002
1158554,14599542,OPTIDX,BANKNIFTY,2019-11-21,29700.0,PE,105.4,132.85,40.0,46.85,46.85,13718.0,81695.84,29460.0,21780.0,2019-11-14,7,30662.884198113596,43.50718867691292,-3.3428113230870835
1158554,14599542,OPTIDX,BANKNIFTY,2019-11-21,29700.0,PE,105.4,132.85,40.0,46.85,46.85,13718.0,81695.84,29460.0,21780.0,2019-11-14,7,30662.884198113596,51.02248319712871,4.172483197128706
1158630,14599618,OPTIDX,BANKNIFTY,2019-11-28,29700.0,CE,1015.0,1243.95,1015.0,1122.45,1122.45,6.0,36.98,280.0,80.0,2019-11-14,14,30617.245679118678,1111.2991476127625,-11.150852387237592
1158630,14599618,OPTIDX,BANKNIFTY,2019-11-28,29700.0,CE,1015.0,1243.95,1015.0,1122.45,1122.45,6.0,36.98,280.0,80.0,2019-11-14,14,30617.245679118678,1155.7251459974334,33.275145997433356
1158706,14599694,OPTIDX,BANKNIFTY,2019-11-28,29700.0,PE,233.95,265.55,140.05,148.3,148.3,645.0,3856.23,7860.0,540.0,2019-11-14,14,30617.245679118678,146.56358634389238,-1.7364136561076293
1158706,14599694,OPTIDX,BANKNIFTY,2019-11-28,29700.0,PE,233.95,265.55,140.05,148.3,148.3,645.0,3856.23,7860.0,540.0,2019-11-14,14,30617.245679118678,133.4570195992829,-14.842980400717124
1158773,14599761,OPTIDX,BANKNIFTY,2019-12-05,29700.0,CE,0.0,0.0,0.0,1723.55,1484.45,0.0,0.0,0.0,0.0,2019-11-14,21,28640.3844168661,240.4296742275829,-1483.1203257724171
1158773,14599761,OPTIDX,BANKNIFTY,2019-12-05,29700.0,CE,0.0,0.0,0.0,1723.55,1484.45,0.0,0.0,0.0,0.0,2019-11-14,21,28640.3844168661,217.5368447652462,-1506.0131552347539
1158840,14599828,OPTIDX,BANKNIFTY,2019-12-05,29700.0,PE,0.0,0.0,0.0,2697.85,339.3,0.0,0.0,0.0,0.0,2019-11-14,21,28640.3844168661,1146.6030855539377,-1551.2469144460622
1158840,14599828,OPTIDX,BANKNIFTY,2019-12-05,29700.0,PE,0.0,0.0,0.0,2697.85,339.3,0.0,0.0,0.0,0.0,2019-11-14,21,28640.3844168661,1166.4603709030514,-1531.3896290969485
1158904,14599892,OPTIDX,BANKNIFTY,2019-12-12,29700.0,CE,0.0,0.0,0.0,1479.75,1610.45,0.0,0.0,0.0,0.0,2019-11-14,28,28350.65038523179,202.9069276355317,-1276.8430723644683
1158904,14599892,OPTIDX,BANKNIFTY,2019-12-12,29700.0,CE,0.0,0.0,0.0,1479.75,1610.45,0.0,0.0,0.0,0.0,2019-11-14,28,28350.65038523179,204.63454087980745,-1275.1154591201926
1158968,14599956,OPTIDX,BANKNIFTY,2019-12-12,29700.0,PE,0.0,0.0,0.0,2715.4,433.65,0.0,0.0,0.0,0.0,2019-11-14,28,28350.65038523179,1553.8436638683527,-1161.5563361316474
1158968,14599956,OPTIDX,BANKNIFTY,2019-12-12,29700.0,PE,0.0,0.0,0.0,2715.4,433.65,0.0,0.0,0.0,0.0,2019-11-14,28,28350.65038523179,1403.256486399002,-1312.1435136009982
1159022,14600010,OPTIDX,BANKNIFTY,2019-12-19,29700.0,CE,0.0,0.0,0.0,1772.75,1731.5,0.0,0.0,0.0,0.0,2019-11-14,35,29149.29355811672,496.80138768598437,-1275.9486123140157
1159022,14600010,OPTIDX,BANKNIFTY,2019-12-19,29700.0,CE,0.0,0.0,0.0,1772.75,1731.5,0.0,0.0,0.0,0.0,2019-11-14,35,29149.29355811672,556.9050827066587,-1215.8449172933413
1159076,14600064,OPTIDX,BANKNIFTY,2019-12-19,29700.0,PE,0.0,0.0,0.0,2181.4,514.55,0.0,0.0,0.0,0.0,2019-11-14,35,29149.29355811672,927.6976557051602,-1253.7023442948398
1159076,14600064,OPTIDX,BANKNIFTY,2019-12-19,29700.0,PE,0.0,0.0,0.0,2181.4,514.55,0.0,0.0,0.0,0.0,2019-11-14,35,29149.29355811672,988.6831319628675,-1192.7168680371326
1159143,14600131,OPTIDX,BANKNIFTY,2019-12-26,29700.0,CE,0.0,0.0,0.0,3260.3,1839.85,0.0,0.0,0.0,0.0,2019-11-14,42,30284.11390944686,1312.6415818145706,-1947.6584181854296
1159143,14600131,OPTIDX,BANKNIFTY,2019-12-26,29700.0,CE,0.0,0.0,0.0,3260.3,1839.85,0.0,0.0,0.0,0.0,2019-11-14,42,30284.11390944686,1373.9143670155945,-1886.3856329844057
1159210,14600198,OPTIDX,BANKNIFTY,2019-12-26,29700.0,PE,0.0,0.0,0.0,2505.8,589.6,0.0,0.0,0.0,0.0,2019-11-14,42,30284.11390944686,420.68314762729534,-2085.1168523727047
1159210,14600198,OPTIDX,BANKNIFTY,2019-12-26,29700.0,PE,0.0,0.0,0.0,2505.8,589.6,0.0,0.0,0.0,0.0,2019-11-14,42,30284.11390944686,457.50318177775677,-2048.2968182222435
1159263,14600251,OPTIDX,BANKNIFTY,2020-01-02,29700.0,CE,0.0,0.0,0.0,1760.4,1941.7,0.0,0.0,0.0,0.0,2019-11-14,49,29242.86141317318,716.892029807256,-1043.507970192744
1159263,14600251,OPTIDX,BANKNIFTY,2020-01-02,29700.0,CE,0.0,0.0,0.0,1760.4,1941.7,0.0,0.0,0.0,0.0,2019-11-14,49,29242.86141317318,758.7165375785462,-1001.6834624214539
1159316,14600304,OPTIDX,BANKNIFTY,2020-01-02,29700.0,PE,0.0,0.0,0.0,2018.85,658.2,0.0,0.0,0.0,0.0,2019-11-14,49,29242.86141317318,966.2669767737824,-1052.5830232262174
1159316,14600304,OPTIDX,BANKNIFTY,2020-01-02,29700.0,PE,0.0,0.0,0.0,2018.85,658.2,0.0,0.0,0.0,0.0,2019-11-14,49,29242.86141317318,976.2806666011289,-1042.569333398871
1159355,14600343,OPTIDX,BANKNIFTY,2020-01-09,29700.0,CE,0.0,0.0,0.0,2146.75,2038.35,0.0,0.0,0.0,0.0,2019-11-14,56,30705.586043271618,1655.4987258066767,-491.2512741933233
1159355,14600343,OPTIDX,BANKNIFTY,2020-01-09,29700.0,CE,0.0,0.0,0.0,2146.75,2038.35,0.0,0.0,0.0,0.0,2019-11-14,56,30705.586043271618,1628.9628542928847,-517.7871457071153
1159394,14600382,OPTIDX,BANKNIFTY,2020-01-09,29700.0,PE,0.0,0.0,0.0,914.2,721.7,0.0,0.0,0.0,0.0,2019-11-14,56,30705.586043271618,443.17122765531474,-471.0287723446853
1159394,14600382,OPTIDX,BANKNIFTY,2020-01-09,29700.0,PE,0.0,0.0,0.0,914.2,721.7,0.0,0.0,0.0,0.0,2019-11-14,56,30705.586043271618,439.69229171296604,-474.507708287034
1159437,14600425,OPTIDX,BANKNIFTY,2020-01-30,29700.0,CE,0.0,0.0,0.0,2367.15,2303.95,0.0,0.0,0.0,0.0,2019-11-14,77,30187.57243193296,1430.0095517657944,-937.1404482342057
1159437,14600425,OPTIDX,BANKNIFTY,2020-01-30,29700.0,CE,0.0,0.0,0.0,2367.15,2303.95,0.0,0.0,0.0,0.0,2019-11-14,77,30187.57243193296,1563.3851842605984,-803.7648157394017
1159480,14600468,OPTIDX,BANKNIFTY,2020-01-30,29700.0,PE,0.0,0.0,0.0,1567.95,887.85,0.0,0.0,0.0,0.0,2019-11-14,77,30187.57243193296,769.4515609777499,-798.4984390222502
1159480,14600468,OPTIDX,BANKNIFTY,2020-01-30,29700.0,PE,0.0,0.0,0.0,1567.95,887.85,0.0,0.0,0.0,0.0,2019-11-14,77,30187.57243193296,659.5729224291035,-908.3770775708965
1163392,14604380,OPTSTK,ACC,2019-11-28,1400.0,CE,0.0,0.0,0.0,119.0,98.4,0.0,0.0,1200.0,0.0,2019-11-14,14,1508.1176414399376,109.95862617333454,-9.041373826665463
1163392,14604380,OPTSTK,ACC,2019-11-28,1400.0,CE,0.0,0.0,0.0,119.0,98.4,0.0,0.0,1200.0,0.0,2019-11-14,14,1508.1176414399376,112.14340888981158,-6.856591110188418
1163427,14604415,OPTSTK,ACC,2019-11-28,1400.0,PE,11.15,11.75,6.6,8.2,8.2,59.0,332.58,30800.0,5200.0,2019-11-14,14,1508.1176414399376,0.5367152380047554,-7.663284761995244
1163427,14604415,OPTSTK,ACC,2019-11-28,1400.0,PE,11.15,11.75,6.6,8.2,8.2,59.0,332.58,30800.0,5200.0,2019-11-14,14,1508.1176414399376,0.5891006373657469,-7.610899362634252
1163462,14604450,OPTSTK,ACC,2019-12-26,1400.0,CE,0.0,0.0,0.0,329.9,124.0,0.0,0.0,0.0,0.0,2019-11-14,42,1659.3183324318384,257.1481819119587,-72.75181808804126
1163462,14604450,OPTSTK,ACC,2019-12-26,1400.0,CE,0.0,0.0,0.0,329.9,124.0,0.0,0.0,0.0,0.0,2019-11-14,42,1659.3183324318384,261.03380143473385,-68.86619856526613
1163497,14604485,OPTSTK,ACC,2019-12-26,1400.0,PE,0.0,0.0,0.0,62.55,27.65,0.0,0.0,0.0,0.0,2019-11-14,42,1659.3183324318384,0.09512181930530994,-62.454878180694685
1163497,14604485,OPTSTK,ACC,2019-12-26,1400.0,PE,0.0,0.0,0.0,62.55,27.65,0.0,0.0,0.0,0.0,2019-11-14,42,1659.3183324318384,0.047210119380726716,-62.50278988061927
1163532,14604520,OPTSTK,ACC,2020-01-30,1400.0,CE,0.0,0.0,0.0,228.9,149.15,0.0,0.0,0.0,0.0,2019-11-14,77,1573.7604850069408,198.60846409839306,-30.29153590160695
1163532,14604520,OPTSTK,ACC,2020-01-30,1400.0,CE,0.0,0.0,0.0,228.9,149.15,0.0,0.0,0.0,0.0,2019-11-14,77,1573.7604850069408,193.0344801490975,-35.8655198509025
1163567,14604555,OPTSTK,ACC,2020-01-30,1400.0,PE,0.0,0.0,0.0,40.45,44.95,0.0,0.0,0.0,0.0,2019-11-14,77,1573.7604850069408,5.007681336757836,-35.44231866324217
1163567,14604555,OPTSTK,ACC,2020-01-30,1400.0,PE,0.0,0.0,0.0,40.45,44.95,0.0,0.0,0.0,0.0,2019-11-14,77,1573.7604850069408,3.8559167796418676,-36.59408322035814
1193003,14672109,OPTIDX,BANKNIFTY,2019-10-17,29700.0,CE,46.0,72.05,17.55,20.3,20.3,62700.0,372992.14,65880.0,13340.0,2019-10-14,3,28382.09702817965,0.8325987632474919,-19.467401236752508
1193003,14672109,OPTIDX,BANKNIFTY,2019-10-17,29700.0,CE,46.0,72.05,17.55,20.3,20.3,62700.0,372992.14,65880.0,13340.0,2019-10-14,3,28382.09702817965,1.5282461728087948,-18.771753827191205
1193074,14672180,OPTIDX,BANKNIFTY,2019-10-17,29700.0,PE,0.0,0.0,0.0,1326.0,1551.8,0.0,0.0,80.0,0.0,2019-10-14,3,28382.09702817965,1325.037690030561,-0.9623099694390476
1193074,14672180,OPTIDX,BANKNIFTY,2019-10-17,29700.0,PE,0.0,0.0,0.0,1326.0,1551.8,0.0,0.0,80.0,0.0,2019-10-14,3,28382.09702817965,1306.8905781006254,-19.109421899374638
1193145,14672251,OPTIDX,BANKNIFTY,2019-10-24,29700.0,CE,172.65,172.65,120.0,120.0,120.0,9.0,53.71,140.0,140.0,2019-10-14,10,28343.64292216457,36.39481829939149,-83.60518170060851
1193145,14672251,OPTIDX,BANKNIFTY,2019-10-24,29700.0,CE,172.65,172.65,120.0,120.0,120.0,9.0,53.71,140.0,140.0,2019-10-14,10,28343.64292216457,28.455384827344332,-91.54461517265567
1193216,14672322,OPTIDX,BANKNIFTY,2019-10-24,29700.0,PE,0.0,0.0,0.0,1435.7,1757.4,0.0,0.0,20.0,0.0,2019-10-14,10,28343.64292216457,1331.1246047769982,-104.5753952230018
1193216,14672322,OPTIDX,BANKNIFTY,2019-10-24,29700.0,PE,0.0,0.0,0.0,1435.7,1757.4,0.0,0.0,20.0,0.0,2019-10-14,10,28343.64292216457,1341.6026242364742,-94.09737576352586
1193287,14672393,OPTIDX,BANKNIFTY,2019-10-31,29700.0,CE,264.55,310.75,180.0,197.15,197.15,193.0,1155.81,6140.0,520.0,2019-10-14,17,28148.06608783113,75.39641323572525,-121.75358676427476
1193287,14672393,OPTIDX,BANKNIFTY,2019-10-31,29700.0,CE,264.55,310.75,180.0,197.15,197.15,193.0,1155.81,6140.0,520.0,2019-10-14,17,28148.06608783113,69.16977861121352,-127.98022138878649
1193358,14672464,OPTIDX,BANKNIFTY,2019-10-31,29700.0,PE,1512.0,1680.0,1380.0,1680.0,1680.0,5.0,31.22,7680.0,20.0,2019-10-14,17,28148.06608783113,1504.7717346805957,-175.22826531940427
1193358,14672464,OPTIDX,BANKNIFTY,2019-10-31,29700.0,PE,1512.0,1680.0,1380.0,1680.0,1680.0,5.0,31.22,7680.0,20.0,2019-10-14,17,28148.06608783113,1587.5337002069198,-92.46629979308022
1193429,14672535,OPTIDX,BANKNIFTY,2019-11-07,29700.0,CE,0.0,0.0,0.0,574.1,685.2,0.0,0.0,0.0,0.0,2019-10-14,24,28525.61649904093,211.66827690919618,-362.43172309080387
1193429,14672535,OPTIDX,BANKNIFTY,2019-11-07,29700.0,CE,0.0,0.0,0.0,574.1,685.2,0.0,0.0,0.0,0.0,2019-10-14,24,28525.61649904093,195.16577143381272,-378.9342285661873
1193500,14672606,OPTIDX,BANKNIFTY,2019-11-07,29700.0,PE,0.0,0.0,0.0,1651.0,2093.5,0.0,0.0,20.0,0.0,2019-10-14,24,28525.61649904093,1305.1139010816087,-345.8860989183913
1193500,14672606,OPTIDX,BANKNIFTY,2019-11-07,29700.0,PE,0.0,0.0,0.0,1651.0,2093.5,0.0,0.0,20.0,0.0,2019-10-14,24,28525.61649904093,1229.448574232756,-421.5514257672439
1193571,14672677,OPTIDX,BANKNIFTY,2019-11-14,29700.0,CE,0.0,0.0,0.0,649.0,856.4,0.0,0.0,0.0,0.0,2019-10-14,31,28269.24412968064,244.68962308006732,-404.31037691993265
1193571,14672677,OPTIDX,BANKNIFTY,2019-11-14,29700.0,CE,0.0,0.0,0.0,649.0,856.4,0.0,0.0,0.0,0.0,2019-10-14,31,28269.24412968064,222.52803432442852,-426.4719656755715
1193642,14672748,OPTIDX,BANKNIFTY,2019-11-14,29700.0,PE,0.0,0.0,0.0,1953.9,2225.75,0.0,0.0,0.0,0.0,2019-10-14,31,28269.24412968064,1532.3421045632874,-421.55789543671267
1193642,14672748,OPTIDX,BANKNIFTY,2019-11-14,29700.0,PE,0.0,0.0,0.0,1953.9,2225.75,0.0,0.0,0.0,0.0,2019-10-14,31,28269.24412968064,1483.7742210480387,-470.12577895196137
1193713,14672819,OPTIDX,BANKNIFTY,2019-11-21,29700.0,CE,0.0,0.0,0.0,1047.55,1012.05,0.0,0.0,0.0,0.0,2019-10-14,38,29124.648953661934,582.6469206257548,-464.9030793742452
1193713,14672819,OPTIDX,BANKNIFTY,2019-11-21,29700.0,CE,0.0,0.0,0.0,1047.55,1012.05,0.0,0.0,0.0,0.0,2019-10-14,38,29124.648953661934,569.7216952392173,-477.82830476078266
1193784,14672890,OPTIDX,BANKNIFTY,2019-11-21,29700.0,PE,0.0,0.0,0.0,1468.7,2347.95,0.0,0.0,0.0,0.0,2019-10-14,38,29124.648953661934,1038.3944688552308,-430.30553114476925
1193784,14672890,OPTIDX,BANKNIFTY,2019-11-21,29700.0,PE,0.0,0.0,0.0,1468.7,2347.95,0.0,0.0,0.0,0.0,2019-10-14,38,29124.648953661934,1025.9482457330762,-442.75175426692385
1193855,14672961,OPTIDX,BANKNIFTY,2019-11-28,29700.0,CE,0.0,0.0,0.0,792.1,1156.95,0.0,0.0,0.0,0.0,2019-10-14,45,28281.230944921517,320.96933176953036,-471.13066823046967
1193855,14672961,OPTIDX,BANKNIFTY,2019-11-28,29700.0,CE,0.0,0.0,0.0,792.1,1156.95,0.0,0.0,0.0,0.0,2019-10-14,45,28281.230944921517,356.62258666426004,-435.47741333574
1193926,14673032,OPTIDX,BANKNIFTY,2019-11-28,29700.0,PE,0.0,0.0,0.0,2028.35,2459.4,0.0,0.0,0.0,0.0,2019-10-14,45,28281.230944921517,1589.7092537892333,-438.64074621076657
1193926,14673032,OPTIDX,BANKNIFTY,2019-11-28,29700.0,PE,0.0,0.0,0.0,2028.35,2459.4,0.0,0.0,0.0,0.0,2019-10-14,45,28281.230944921517,1520.5747799528033,-507.7752200471966
1193988,14673094,OPTIDX,BANKNIFTY,2019-12-05,29700.0,CE,0.0,0.0,0.0,1723.55,1293.15,0.0,0.0,0.0,0.0,2019-10-14,52,28514.890077421052,430.6750781406864,-1292.8749218593134
1193988,14673094,OPTIDX,BANKNIFTY,2019-12-05,29700.0,CE,0.0,0.0,0.0,1723.55,1293.15,0.0,0.0,0.0,0.0,2019-10-14,52,28514.890077421052,502.54692659663385,-1221.0030734033662
1194032,14673138,OPTIDX,BANKNIFTY,2019-12-05,29700.0,PE,0.0,0.0,0.0,2697.85,2562.15,0.0,0.0,0.0,0.0,2019-10-14,52,28514.890077421052,1508.2184335976676,-1189.6315664023323
1194032,14673138,OPTIDX,BANKNIFTY,2019-12-05,29700.0,PE,0.0,0.0,0.0,2697.85,2562.15,0.0,0.0,0.0,0.0,2019-10-14,52,28514.890077421052,1422.9186343720564,-1274.9313656279435
1194142,14673248,OPTIDX,BANKNIFTY,2019-12-26,29700.0,CE,0.0,0.0,0.0,3260.3,1662.8,0.0,0.0,0.0,0.0,2019-10-14,73,30158.980062350292,1502.0409714537047,-1758.2590285462954
1194142,14673248,OPTIDX,BANKNIFTY,2019-12-26,29700.0,CE,0.0,0.0,0.0,3260.3,1662.8,0.0,0.0,0.0,0.0,2019-10-14,73,30158.980062350292,1455.6608464713768,-1804.6391535286234
1194198,14673304,OPTIDX,BANKNIFTY,2019-12-26,29700.0,PE,0.0,0.0,0.0,2505.8,2831.85,0.0,0.0,0.0,0.0,2019-10-14,73,30158.980062350292,770.3573975573133,-1735.4426024426868
1194198,14673304,OPTIDX,BANKNIFTY,2019-12-26,29700.0,PE,0.0,0.0,0.0,2505.8,2831.85,0.0,0.0,0.0,0.0,2019-10-14,73,30158.980062350292,707.1961954917523,-1798.6038045082478
1198049,14677155,OPTSTK,ACC,2019-10-31,1400.0,CE,83.55,102.9,83.55,102.9,104.75,6.0,35.84,4800.0,-1200.0,2019-10-14,17,1476.1435192917031,84.45255102457949,-18.447448975420514
1198049,14677155,OPTSTK,ACC,2019-10-31,1400.0,CE,83.55,102.9,83.55,102.9,104.75,6.0,35.84,4800.0,-1200.0,2019-10-14,17,1476.1435192917031,86.4864278733611,-16.41357212663891
1198087,14677193,OPTSTK,ACC,2019-10-31,1400.0,PE,25.55,28.7,18.55,23.5,23.5,211.0,1200.93,57600.0,6800.0,2019-10-14,17,1476.1435192917031,3.363830881507104,-20.136169118492894
1198087,14677193,OPTSTK,ACC,2019-10-31,1400.0,PE,25.55,28.7,18.55,23.5,23.5,211.0,1200.93,57600.0,6800.0,2019-10-14,17,1476.1435192917031,2.8141562354864402,-20.68584376451356
1198125,14677231,OPTSTK,ACC,2019-11-28,1400.0,CE,0.0,0.0,0.0,173.7,144.5,0.0,0.0,0.0,0.0,2019-10-14,45,1510.4964081781186,124.99973731076187,-48.700262689238116
1198125,14677231,OPTSTK,ACC,2019-11-28,1400.0,CE,0.0,0.0,0.0,173.7,144.5,0.0,0.0,0.0,0.0,2019-10-14,45,1510.4964081781186,122.65576953253581,-51.044230467464175
1198160,14677266,OPTSTK,ACC,2019-11-28,1400.0,PE,0.0,0.0,0.0,54.6,65.0,0.0,0.0,400.0,0.0,2019-10-14,45,1510.4964081781186,6.0904475301232255,-48.50955246987677
1198160,14677266,OPTSTK,ACC,2019-11-28,1400.0,PE,0.0,0.0,0.0,54.6,65.0,0.0,0.0,400.0,0.0,2019-10-14,45,1510.4964081781186,6.215950256592632,-48.38404974340737
1198195,14677301,OPTSTK,ACC,2019-12-26,1400.0,CE,0.0,0.0,0.0,329.9,174.15,0.0,0.0,0.0,0.0,2019-10-14,73,1653.4197672488353,272.20544573425394,-57.694554265746035
1198195,14677301,OPTSTK,ACC,2019-12-26,1400.0,CE,0.0,0.0,0.0,329.9,174.15,0.0,0.0,0.0,0.0,2019-10-14,73,1653.4197672488353,265.14302882700605,-64.75697117299393
1198230,14677336,OPTSTK,ACC,2019-12-26,1400.0,PE,0.0,0.0,0.0,62.55,88.4,0.0,0.0,0.0,0.0,2019-10-14,73,1653.4197672488353,1.293679737088397,-61.2563202629116
1198230,14677336,OPTSTK,ACC,2019-12-26,1400.0,PE,0.0,0.0,0.0,62.55,88.4,0.0,0.0,0.0,0.0,2019-10-14,73,1653.4197672488353,0.8422498794200374,-61.70775012057996
1229195,15773976,OPTIDX,BANKNIFTY,2019-11-21,29700.0,CE,1322.7,1373.85,1187.7,1373.85,1373.85,6.0,37.19,680.0,-80.0,2019-11-15,6,31027.599070248907,1373.1321536059945,-0.7178463940053916
1229195,15773976,OPTIDX,BANKNIFTY,2019-11-21,29700.0,CE,1322.7,1373.85,1187.7,1373.85,1373.85,6.0,37.19,680.0,-80.0,2019-11-15,6,31027.599070248907,1343.5490790233566,-30.300920976643283
1229281,15774062,OPTIDX,BANKNIFTY,2019-11-21,29700.0,PE,38.5,48.3,18.0,21.85,21.85,35318.0,209974.96,64600.0,35140.0,2019-11-15,6,31027.599070248907,13.478349627582967,-8.371650372417035
1229281,15774062,OPTIDX,BANKNIFTY,2019-11-21,29700.0,PE,38.5,48.3,18.0,21.85,21.85,35318.0,209974.96,64600.0,35140.0,2019-11-15,6,31027.599070248907,12.52607810776484,-9.32392189223516
1229367,15774148,OPTIDX,BANKNIFTY,2019-11-28,29700.0,CE,0.0,0.0,0.0,1122.45,1520.25,0.0,0.0,280.0,0.0,2019-11-15,13,30677.206655299615,1144.8824372244967,22.432437224496653
1229367,15774148,OPTIDX,BANKNIFTY,2019-11-28,29700.0,CE,0.0,0.0,0.0,1122.45,1520.25,0.0,0.0,280.0,0.0,2019-11-15,13,30677.206655299615,1152.0565144717846,29.60651447178452
1229453,15774234,OPTIDX,BANKNIFTY,2019-11-28,29700.0,PE,120.0,125.0,83.35,92.4,92.4,2179.0,12986.57,15740.0,7880.0,2019-11-15,13,30677.206655299615,119.45753244038572,27.057532440385714
1229453,15774234,OPTIDX,BANKNIFTY,2019-11-28,29700.0,PE,120.0,125.0,83.35,92.4,92.4,2179.0,12986.57,15740.0,7880.0,2019-11-15,13,30677.206655299615,102.71417595391436,10.314175953914358
1229530,15774311,OPTIDX,BANKNIFTY,2019-12-05,29700.0,CE,0.0,0.0,0.0,1723.55,1649.45,0.0,0.0,0.0,0.0,2019-11-15,20,28644.44150082672,198.8030687235242,-1524.7469312764758
1229530,15774311,OPTIDX,BANKNIFTY,2019-12-05,29700.0,CE,0.0,0.0,0.0,1723.55,1649.45,0.0,0.0,0.0,0.0,2019-11-15,20,28644.44150082672,196.60249323636856,-1526.9475067636313
1229607,15774388,OPTIDX,BANKNIFTY,2019-12-05,29700.0,PE,0.0,0.0,0.0,2697.85,250.4,0.0,0.0,0.0,0.0,2019-11-15,20,28644.44150082672,1218.9195091105844,-1478.9304908894155
1229607,15774388,OPTIDX,BANKNIFTY,2019-12-05,29700.0,PE,0.0,0.0,0.0,2697.85,250.4,0.0,0.0,0.0,0.0,2019-11-15,20,28644.44150082672,1198.4169830512367,-1499.4330169487632
1229681,15774462,OPTIDX,BANKNIFTY,2019-12-12,29700.0,CE,0.0,0.0,0.0,1479.75,1769.55,0.0,0.0,0.0,0.0,2019-11-15,27,28354.703580702575,190.37248737304992,-1289.3775126269502
1229681,15774462,OPTIDX,BANKNIFTY,2019-12-12,29700.0,CE,0.0,0.0,0.0,1479.75,1769.55,0.0,0.0,0.0,0.0,2019-11-15,27,28354.703580702575,200.28955050088192,-1279.460449499118
1229755,15774536,OPTIDX,BANKNIFTY,2019-12-12,29700.0,PE,0.0,0.0,0.0,2715.4,338.8,0.0,0.0,0.0,0.0,2019-11-15,27,28354.703580702575,1386.3551095921555,-1329.0448904078446
1229755,15774536,OPTIDX,BANKNIFTY,2019-12-12,29700.0,PE,0.0,0.0,0.0,2715.4,338.8,0.0,0.0,0.0,0.0,2019-11-15,27,28354.703580702575,1435.115757672583,-1280.2842423274171
1229819,15774600,OPTIDX,BANKNIFTY,2019-12-19,29700.0,CE,0.0,0.0,0.0,1772.75,1884.25,0.0,0.0,0.0,0.0,2019-11-15,34,29153.342868824562,504.0119846948888,-1268.7380153051113
1229819,15774600,OPTIDX,BANKNIFTY,2019-12-19,29700.0,CE,0.0,0.0,0.0,1772.75,1884.25,0.0,0.0,0.0,0.0,2019-11-15,34,29153.342868824562,546.0806490612957,-1226.6693509387042
1229883,15774664,OPTIDX,BANKNIFTY,2019-12-19,29700.0,PE,0.0,0.0,0.0,2181.4,413.9,0.0,0.0,0.0,0.0,2019-11-15,34,29153.342868824562,938.9173008541018,-1242.4826991458983
1229883,15774664,OPTIDX,BANKNIFTY,2019-12-19,29700.0,PE,0.0,0.0,0.0,2181.4,413.9,0.0,0.0,0.0,0.0,2019-11-15,34,29153.342868824562,886.3546422429628,-1295.0453577570374
